Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
CMP_E57UV8,PROD_DXENU0,44386.49,1657,491,77663.91,2.09,CUST_RFB3ZP,Standard,22,FLASH_DS1FJH,54,63,BNDL_4XM8NV,336.53,2,Durable
CMP_TOX34V,PROD_X5CVKG,7156.33,1635,942,55903.66,2.61,CUST_E7NAK4,Premium,1,FLASH_KTNZWB,61,7,BNDL_UWF71Z,450.92,1,Stylish
CMP_IDK1UH,PROD_G2Y2HM,45357.94,2579,812,76915.03,4.92,CUST_58ZS65,Premium,9,FLASH_EUGEJZ,69,98,BNDL_QJRVZM,221.48,4,Durable
CMP_2TC7PM,PROD_FXYENJ,18110.97,1613,54,46403.16,2.37,CUST_2FDPH0,Premium,13,FLASH_N1PTHC,18,159,BNDL_NQPUCK,358.63,4,Durable
CMP_PZQH4Z,PROD_S67X8U,48345.52,4905,262,28443.27,3.3,CUST_1SPITU,Standard,18,FLASH_37F5AF,33,80,BNDL_P1GFWQ,114.92,1,Stylish
CMP_NL3PRD,PROD_B585AN,9130.07,4777,672,78706.75,4.05,CUST_V6HR0D,Premium,6,FLASH_GTIU5A,23,39,BNDL_87YFWA,334.51,4,Affordable
CMP_B9XNJ6,PROD_IDQQEG,36916.83,2935,478,45979.6,4.32,CUST_XIGQR3,Premium,8,FLASH_3SPVUJ,31,166,BNDL_4TPUJP,302.04,2,Innovative
CMP_1J4P56,PROD_H1J59K,36485.15,4446,990,39107.45,1.11,CUST_2YPSOC,Standard,18,FLASH_QW7VRF,45,196,BNDL_CXCXE7,132.47,2,Stylish
CMP_YP6VPL,PROD_KLHNDK,31075.16,3658,301,50825.69,0.92,CUST_ESDPKM,Premium,20,FLASH_IAP0RB,33,124,BNDL_RV7QY3,114.48,2,Innovative
CMP_UC70WY,PROD_008NUJ,34608.14,1142,428,78669.44,3.99,CUST_KKX8E4,Standard,12,FLASH_7O22K5,40,168,BNDL_TG906C,100.13,1,Innovative
CMP_77HUJW,PROD_RTERZJ,27726.51,3475,398,7889.09,0.69,CUST_6RSYRQ,Premium,28,FLASH_JQ63O8,38,5,BNDL_CZYCGS,156.21,3,Stylish
CMP_9CNKEL,PROD_R8OEDP,40135.61,4233,744,79918.19,2.82,CUST_Q2AF8H,Premium,24,FLASH_QU1FYR,25,172,BNDL_7EODAI,158.4,3,Stylish
CMP_TN5A8D,PROD_FT1CB6,9654.96,1955,572,76144.82,4.99,CUST_CONWRJ,Basic,18,FLASH_JXUM1M,54,3,BNDL_GDTCGY,197.63,1,Affordable
CMP_RP3VSG,PROD_OCX5N8,25272.05,3449,953,92018.32,4.1,CUST_FIFFKE,Standard,9,FLASH_W29XXZ,20,113,BNDL_Z71BD2,104.52,1,Innovative
CMP_OVJM10,PROD_Y99YEX,38876.84,3108,768,13892.55,5,CUST_MUFAY4,Basic,1,FLASH_EDRWJQ,38,95,BNDL_WLPCMB,340.55,1,Stylish
CMP_SIDPVI,PROD_QO2KKM,18583.27,1371,201,10629.06,1.08,CUST_37K4SD,Standard,23,FLASH_FJJIAH,48,9,BNDL_XTM66L,363.13,1,Durable
CMP_5L9MBW,PROD_MJQKXO,38399.26,789,446,83762.91,1.23,CUST_2RUDDI,Standard,27,FLASH_M2UG8H,55,68,BNDL_1XDY4X,259.92,4,Affordable
CMP_R4RWWX,PROD_48QH82,40197.54,1272,499,82741.14,4.87,CUST_ANJNGB,Standard,21,FLASH_OR1MIF,38,162,BNDL_NQWCFZ,115.42,1,Stylish
CMP_HUPUUR,PROD_24A4KM,15755.52,449,428,27907.3,4.68,CUST_AIFWZX,Standard,5,FLASH_G3RN09,63,63,BNDL_EIZM4R,275.88,1,Innovative
CMP_Y6J4BC,PROD_ZDMHVU,28054.14,3418,185,7448.13,1.74,CUST_OPOO8N,Basic,19,FLASH_T0BOJF,60,76,BNDL_50UDBT,107.18,3,Stylish
CMP_YUK4FI,PROD_4DFE95,43941.13,1299,850,95224.39,2.32,CUST_ZIVD8O,Standard,13,FLASH_0M21XO,30,69,BNDL_BN7AVO,137.02,3,Innovative
CMP_F130FU,PROD_D140GE,34534.49,2128,758,27758.56,0.54,CUST_ZYXQFA,Basic,11,FLASH_1EP7O0,33,186,BNDL_K549ZH,177.9,2,Durable
CMP_NB67S5,PROD_OCJXUW,47927.3,4738,758,38209.89,3.71,CUST_4N7Y9L,Basic,17,FLASH_QP4LQV,20,171,BNDL_82MZN5,229.01,4,Affordable
CMP_NB11ZP,PROD_H6WTJ3,1841.02,4482,536,28895.38,3.92,CUST_197LQT,Premium,30,FLASH_FICKSY,66,1,BNDL_AR9LR7,473.89,2,Affordable
CMP_6LWK5E,PROD_MMND73,41052.16,2734,771,74457.3,0.83,CUST_C51W1I,Premium,1,FLASH_64MSCJ,18,43,BNDL_0DVKOK,257.35,2,Durable
CMP_72AA4I,PROD_RK8SWN,40242.84,1219,578,26126.51,0.52,CUST_RZDDY8,Basic,13,FLASH_83I0PC,46,17,BNDL_RR64XT,50.06,3,Affordable
CMP_PARN14,PROD_3WMAFJ,2596.47,746,178,95004.77,1.94,CUST_K162W2,Premium,1,FLASH_HFNV4G,51,80,BNDL_QWV9T9,185.34,4,Innovative
CMP_Z605NF,PROD_AR4VUH,49945.04,3762,241,76430.25,4.58,CUST_6DS49R,Basic,20,FLASH_5U60YA,41,52,BNDL_0WWX1S,260.5,1,Stylish
CMP_LT4V1O,PROD_446DXD,47907.3,3301,459,26607.88,2.49,CUST_5BPDU1,Premium,9,FLASH_YJZDYJ,24,198,BNDL_F8UQPX,362.22,4,Innovative
CMP_H19KEE,PROD_Q3J7UN,26944.84,4104,75,38764.67,4.74,CUST_NXAHJ4,Premium,31,FLASH_6FOKYF,17,13,BNDL_QONJ6O,457.76,3,Durable
CMP_CD2YBU,PROD_YFJP6N,21953.31,1050,473,92782.05,4.95,CUST_USFDDW,Standard,10,FLASH_SD3Q5Q,14,63,BNDL_2OXE54,126.96,2,Stylish
CMP_Z619XG,PROD_55EK2J,9769.34,1021,78,85914.32,3.25,CUST_3LLK8G,Premium,7,FLASH_K36PO7,26,131,BNDL_E82VUU,82.7,4,Innovative
CMP_O9088Z,PROD_JER12J,43335.44,3026,78,39866.42,4.47,CUST_W5QEFJ,Premium,33,FLASH_5M8IRP,37,62,BNDL_NPTP36,90.68,2,Innovative
CMP_6C93CL,PROD_GUE19V,12580.2,1490,150,77389.17,2.15,CUST_GH6K5D,Standard,12,FLASH_ZG9HKD,26,64,BNDL_WOJOZF,492.49,4,Innovative
CMP_LC61B7,PROD_ZAGVX2,29212.89,2289,539,63670.12,0.96,CUST_0MX572,Premium,21,FLASH_5RMLVP,48,173,BNDL_ESEZ1I,110.88,3,Innovative
CMP_76NU6Q,PROD_N374B9,10668.14,3138,318,46926.23,4.18,CUST_LFOI0G,Basic,11,FLASH_XX2PM8,16,59,BNDL_BN2H9Y,409.43,1,Affordable
CMP_JCDP6Y,PROD_LOJGM9,48050.96,3433,883,66652.61,4.52,CUST_4EUVQM,Premium,29,FLASH_XRMXA9,39,152,BNDL_7WBI5J,182.5,1,Affordable
CMP_1H6YUQ,PROD_RAY1BQ,30285.26,1339,997,42922.33,4.04,CUST_DSZQ64,Standard,8,FLASH_H8EW4X,31,56,BNDL_NN4NAR,247.94,3,Stylish
CMP_IX9TB2,PROD_B4LKMV,17203.48,3184,791,86951.15,3.46,CUST_YWJSKV,Standard,10,FLASH_KR1394,67,117,BNDL_QGUZB3,55.85,4,Durable
CMP_OOIK8Y,PROD_IAR1FT,13547.31,3970,175,80876.62,4.16,CUST_3T9WOV,Basic,16,FLASH_BHWSRS,16,63,BNDL_0015AP,221.67,1,Innovative
CMP_V4Y3VO,PROD_ICDFIN,24816.13,3984,289,42899.17,1.42,CUST_UO6QQW,Basic,12,FLASH_GZV547,26,38,BNDL_87DOI5,430.34,3,Durable
CMP_MPPBDS,PROD_K6NR1E,17694.55,705,69,79554.14,1.85,CUST_1TTVOF,Basic,10,FLASH_SKFS2D,66,52,BNDL_TYKJ8K,286.25,4,Stylish
CMP_PG8468,PROD_ADQWKL,48655.23,3958,916,38198.11,0.99,CUST_OETQ8P,Standard,14,FLASH_5SYS9V,35,63,BNDL_T8VV63,442.05,2,Affordable
CMP_0IKBLJ,PROD_PYX597,41683.41,2659,971,39993.12,4.46,CUST_2AJDZJ,Basic,19,FLASH_FXNH0X,50,112,BNDL_HXL611,141.41,2,Affordable
CMP_PK2BTU,PROD_5PH9MI,12611.76,4211,591,13080.33,0.98,CUST_HXL9N1,Basic,31,FLASH_D7MEL4,15,135,BNDL_A7YYRB,142.18,2,Durable
CMP_LK119Q,PROD_YCY33E,11059.96,2432,65,83023.31,0.55,CUST_H9XDTY,Premium,11,FLASH_9IVH7F,21,33,BNDL_RBTLBU,426.73,4,Innovative
CMP_1ZJKDQ,PROD_6UQ9F9,28283.56,811,337,66094.57,3.29,CUST_31KFTF,Basic,8,FLASH_ADUJTK,63,11,BNDL_GM435X,403.22,4,Affordable
CMP_77KLHU,PROD_58TZFN,3927.8,2393,429,43657.51,2.22,CUST_DV0XZY,Premium,4,FLASH_9VVI7M,16,60,BNDL_S597HM,472.95,1,Durable
CMP_2OD5J5,PROD_V2298U,25385.01,1945,448,47279.05,0.71,CUST_9Z59AW,Basic,12,FLASH_BFM6AF,10,133,BNDL_QS9Q7W,400.19,4,Affordable
CMP_D0IZJL,PROD_9559OL,35827.41,1214,510,31790.17,4.76,CUST_1W1ROS,Basic,5,FLASH_HGI7W1,20,176,BNDL_0SVFQM,254.37,2,Affordable
CMP_4YL09C,PROD_2BJJWB,24285.8,701,207,29084.77,2.09,CUST_C63KE8,Premium,31,FLASH_RC0N3Q,16,3,BNDL_YQU3ZZ,451.92,3,Stylish
CMP_JLWT6V,PROD_9M2GSP,34888.9,4505,836,83236.55,4.72,CUST_66R53C,Basic,23,FLASH_BGYA50,34,25,BNDL_01L5R5,193.75,2,Innovative
CMP_UZUGOY,PROD_ZN1A9T,42640.64,3535,295,37689.74,1.48,CUST_9L6TZS,Basic,30,FLASH_JQIH81,20,3,BNDL_NO0J0W,209.79,3,Durable
CMP_PN1Q1D,PROD_GSV1HC,21256.93,2292,78,59185.76,3.02,CUST_ZMZA3C,Basic,15,FLASH_IQSQG0,60,1,BNDL_9JL79R,293.15,4,Durable
CMP_7HCJ6M,PROD_XKYXHW,38206.86,2126,855,38584.45,1.04,CUST_00UO38,Premium,14,FLASH_LEN5PS,48,3,BNDL_2J5QNN,187.44,1,Durable
CMP_O3UG09,PROD_233AKA,27332.47,2146,229,17339.72,3.75,CUST_W91I8R,Premium,9,FLASH_VNYYCE,28,151,BNDL_6H26VW,468.84,4,Affordable
CMP_L6WJ8H,PROD_JB2BLM,8695.69,4874,447,42232.29,1.23,CUST_NKBLN1,Basic,28,FLASH_WPPBDY,37,19,BNDL_2T094B,190.55,2,Affordable
CMP_EY94FL,PROD_INJQ0H,28126.9,3822,894,11243.04,1.43,CUST_YY1QTS,Premium,23,FLASH_N36NIX,68,6,BNDL_9294TW,299.82,1,Stylish
CMP_0GWNLR,PROD_5OLLNI,8604.85,3555,864,48770.17,2.94,CUST_TWOY8W,Standard,2,FLASH_TIGUYD,63,176,BNDL_2U3ZQ1,58.72,2,Durable
CMP_4KHM68,PROD_8KWPM8,45959.52,4869,267,11182.7,1.69,CUST_BVIB4P,Standard,11,FLASH_2TV5GT,20,102,BNDL_DUPRYD,396.16,1,Stylish
CMP_7OKRU9,PROD_EUTVCS,46726.66,3419,65,94100.23,4.45,CUST_1LKQDO,Premium,7,FLASH_8KBVQT,48,190,BNDL_VFULNE,359.52,2,Durable
CMP_DZZ5H7,PROD_WAVU10,48057.25,3111,693,40005.47,3.95,CUST_CC9S6I,Basic,3,FLASH_278SIW,25,23,BNDL_DD0MG0,492.45,4,Affordable
CMP_2V8CBE,PROD_Z0T65D,43199.29,4024,553,69314.38,1.11,CUST_JKQT6M,Premium,1,FLASH_CGGGBV,32,48,BNDL_TBDXQO,480.23,3,Stylish
CMP_82SCK8,PROD_H2V3MI,14815.26,3569,111,80020.18,4.79,CUST_P7GOGF,Premium,34,FLASH_9HKNUN,27,2,BNDL_MPOVK6,416.89,1,Stylish
CMP_Y50SB3,PROD_CRVKU4,15650.81,3097,133,25694.57,1.21,CUST_10CRMB,Premium,14,FLASH_H3B6F4,46,193,BNDL_LW3JUE,64.71,2,Stylish
CMP_4F28TV,PROD_D8VVHJ,40090.84,3027,688,16654.86,3.74,CUST_VL7NYF,Basic,33,FLASH_ESM04C,31,98,BNDL_SI4P9C,242.31,1,Stylish
CMP_JQC32N,PROD_L9F69T,47529.45,1852,904,39462.92,1.73,CUST_Q2PX18,Basic,34,FLASH_3VFZB2,37,171,BNDL_S4R3JN,95.7,2,Affordable
CMP_PS4FS2,PROD_R9ZIDH,17181.43,4103,612,23324.5,4.21,CUST_5ZKICR,Standard,19,FLASH_JOJAL3,43,80,BNDL_WDQJU1,102.32,3,Stylish
CMP_AUI9LF,PROD_LKTLLC,48026.36,1254,732,90840.64,0.88,CUST_KW5SIQ,Standard,11,FLASH_KXO9GF,19,121,BNDL_0NCKZC,456.33,2,Durable
CMP_YW79U4,PROD_5W43XV,30612.47,3458,809,95603.19,2.41,CUST_G2DYH9,Premium,14,FLASH_E3NNGJ,54,199,BNDL_UB051Q,138.05,1,Durable
CMP_X2X20X,PROD_UAHZTS,44888.6,1946,144,91096.33,3.89,CUST_I2RA5S,Basic,29,FLASH_KZVX7R,47,8,BNDL_H53KEY,432.1,1,Stylish
CMP_63JX47,PROD_0NZNLI,20762.24,1004,613,94905.71,4.62,CUST_1HEGOA,Premium,8,FLASH_NDWRE0,13,44,BNDL_H079I6,221.42,1,Stylish
CMP_RX1NHB,PROD_JK4SGL,43687.82,4952,357,4380.41,0.53,CUST_L8G60W,Premium,21,FLASH_VEEQM7,19,42,BNDL_46664L,201.72,4,Innovative
CMP_RJ26CL,PROD_ZFEE3A,47821.37,2587,386,70883.49,1.01,CUST_BL8YKN,Basic,23,FLASH_33YN1B,49,71,BNDL_XI5Z50,177.24,1,Innovative
CMP_VTRYTL,PROD_C1XI1R,21155.25,2082,917,45392.05,1.29,CUST_X1W8O8,Premium,18,FLASH_WLD47Y,45,64,BNDL_KJWTN4,54.09,2,Innovative
CMP_JG4RCH,PROD_KVAVMX,41132.95,2299,567,62801.18,4.28,CUST_FYQKYW,Premium,10,FLASH_D4V17R,13,37,BNDL_9IQQG6,288.32,4,Durable
CMP_MU66ST,PROD_WDP0Z4,44904.32,3660,470,39741.7,4.74,CUST_YXDIBY,Premium,4,FLASH_5GSBWF,60,147,BNDL_JJHUDK,287,1,Durable
CMP_VZLAEI,PROD_CNO7P2,47658.57,4070,503,26627.65,4.29,CUST_HPKDN1,Premium,14,FLASH_OZ0Q3X,31,89,BNDL_I1ZGPY,484.87,4,Affordable
CMP_GGDPY4,PROD_2XTNB8,48594.28,1066,448,51173.14,4.42,CUST_BD7FK0,Basic,24,FLASH_31TFDR,43,66,BNDL_Z8OR70,448.99,4,Affordable
CMP_J2KKEF,PROD_5WH5RW,47567.04,2824,517,20611.38,2.47,CUST_4O0UBQ,Basic,11,FLASH_6KLVVR,36,23,BNDL_6F3CL0,304.88,3,Innovative
CMP_BWHMLT,PROD_TYB0GC,42592.99,4028,775,49475.62,0.79,CUST_QF4UOM,Standard,2,FLASH_Z07O7Z,68,56,BNDL_U891BB,322.31,4,Durable
CMP_MKBDQS,PROD_TXOCKK,40892.18,3620,691,13387.34,2.33,CUST_S6ZBM8,Basic,3,FLASH_0649O1,39,113,BNDL_QCCK8E,341.24,3,Affordable
CMP_ZHW0K4,PROD_5IEMQR,6639.18,3387,771,18374.16,4.11,CUST_GA9T3R,Basic,9,FLASH_D1A8BP,18,120,BNDL_GUDQG3,83.35,3,Innovative
CMP_A96KNO,PROD_OJV7C0,39564.02,2087,462,17632.35,4.71,CUST_TJWR3U,Premium,9,FLASH_F40JTJ,14,59,BNDL_RGH183,108.8,2,Stylish
CMP_Y0PTK2,PROD_0ZWB91,41272.73,2207,23,39161.56,1.54,CUST_4GZ7QB,Premium,11,FLASH_C9DWOB,29,54,BNDL_94M54K,324.97,3,Innovative
CMP_GJSMZW,PROD_JTXO28,30637.73,2702,433,63524.38,3.65,CUST_XHC6BP,Basic,31,FLASH_UN5IG8,26,116,BNDL_ESVOCR,160.23,4,Innovative
CMP_J569D5,PROD_S1H30J,30786.18,4614,66,7743.02,1.2,CUST_HGV8CJ,Standard,12,FLASH_UKGB74,14,79,BNDL_E02GVW,343.98,2,Innovative
CMP_MALV37,PROD_B43SCY,39276.91,3719,542,85166.67,2.35,CUST_BDP9KK,Standard,4,FLASH_DCLUNF,16,53,BNDL_DWUN5D,484.37,3,Stylish
CMP_N4UBP5,PROD_HOUXGK,5403.59,863,468,4555.91,0.87,CUST_NGVRNN,Standard,15,FLASH_KLSIUT,51,2,BNDL_XHLTZ4,81.39,1,Affordable
CMP_8V5Z2T,PROD_RHKTHJ,36370.78,1870,470,78530.4,0.77,CUST_28R1J1,Standard,5,FLASH_IRKZ4T,23,146,BNDL_BZ5FNT,220.3,3,Stylish
CMP_XNM1CD,PROD_IUDX26,35620.09,3980,713,41818.93,4.79,CUST_P15P7D,Basic,6,FLASH_P3EE5Y,25,86,BNDL_IV0IRO,372.64,4,Durable
CMP_MYGP85,PROD_NAXRH3,2911.44,4742,943,70737.24,4.42,CUST_V6GYCD,Premium,11,FLASH_8P39OK,20,77,BNDL_6QMEN1,61.01,2,Durable
CMP_TLJY68,PROD_TWWYE2,29733.08,2835,44,58274.94,0.86,CUST_ELHFU0,Basic,5,FLASH_Y8F0HN,58,33,BNDL_XPFGMZ,284.98,4,Durable
CMP_7SVTTP,PROD_0Q6Q90,42359.58,2006,374,21742.09,0.93,CUST_S9EMO9,Basic,2,FLASH_DJOE6I,40,90,BNDL_8CWH2C,84.9,3,Stylish
CMP_O0F3YQ,PROD_BZGS88,10542.45,2919,151,69659.67,3.59,CUST_PYENPB,Standard,15,FLASH_D0XJQP,42,43,BNDL_B7WPIW,181.68,2,Innovative
CMP_CVQ1T7,PROD_LP76OH,17231.13,4852,82,54666.48,2.28,CUST_P0KM1J,Standard,35,FLASH_J3CDFM,59,6,BNDL_RSKNRK,351.59,1,Affordable
CMP_2LRH3W,PROD_DNFWYS,22522.17,1558,878,89962.11,4.04,CUST_47SF96,Standard,5,FLASH_TEE7XN,59,139,BNDL_EMYYXZ,139.7,1,Durable
CMP_YWDP1X,PROD_9X6IY9,41434.75,4086,614,98172.11,3.84,CUST_0DCPXD,Premium,31,FLASH_CFT7LF,35,72,BNDL_MKLUDH,92.17,4,Durable
CMP_ZHYI6X,PROD_UI6HYV,21997.07,1011,535,85215.89,3.03,CUST_C6W07R,Standard,28,FLASH_TAYXSC,34,25,BNDL_8Y5HWS,169.19,3,Durable
CMP_9Q8JCS,PROD_GTYMTI,36683.08,1035,876,1872.06,1.37,CUST_T8SJLO,Standard,1,FLASH_4DRNZD,55,167,BNDL_XDLZ94,107.09,3,Stylish
CMP_TKTDWS,PROD_5BW818,7554.61,1281,941,18459.77,0.56,CUST_H2JQ2W,Standard,18,FLASH_377YS1,10,39,BNDL_HQ6EVK,201.39,2,Durable
CMP_EXPYUL,PROD_T9N1O0,10752.4,1032,246,39712.97,2.23,CUST_UWKUCL,Standard,4,FLASH_Z9SQGE,24,124,BNDL_LTSHUQ,305.92,2,Stylish
CMP_MZPJWN,PROD_FTL8TR,40348.43,3403,616,88317.93,3.79,CUST_VPSGLK,Basic,30,FLASH_9PLSCY,40,192,BNDL_C8DV9J,86.56,4,Durable
CMP_31VNFZ,PROD_D58JAA,15726.07,719,167,89443.1,2.33,CUST_98PS4Z,Basic,4,FLASH_JZANOJ,26,54,BNDL_SBZM69,295.57,2,Innovative
CMP_DCFYXJ,PROD_6U9KY2,30808.77,1387,131,59270.35,4.8,CUST_67RV1Q,Basic,14,FLASH_NAENDA,11,163,BNDL_IYIWH2,76.42,2,Affordable
CMP_QH9GEQ,PROD_QWHJID,32671.42,4885,444,51627.41,0.91,CUST_TYYFBE,Basic,5,FLASH_K5QE7A,55,109,BNDL_QFE9PQ,51.82,4,Innovative
CMP_P6AYAV,PROD_L7DW1R,33134.99,3481,972,32034.42,4.32,CUST_B4SWQL,Premium,13,FLASH_T511GQ,47,61,BNDL_JMQ84N,418.03,4,Affordable
CMP_N7ZGFB,PROD_Z3QUO3,7763.64,4155,884,13995.81,0.81,CUST_O1UOFY,Basic,19,FLASH_CXIO8G,13,92,BNDL_ZKZ6UB,175.44,4,Stylish
CMP_GFSYK7,PROD_03CTVF,29481.59,1420,458,5589.97,4.26,CUST_H4KSPB,Premium,24,FLASH_B8LNGO,48,21,BNDL_TAET0Z,134.6,1,Durable
CMP_7UIYLG,PROD_WD38DZ,39479.97,3835,693,27417.49,2.19,CUST_95FD0S,Premium,16,FLASH_QOTPF0,52,30,BNDL_61IGJU,430.98,1,Durable
CMP_KS74K9,PROD_WLK48R,39414.03,4213,255,89198.29,3.19,CUST_IJMFCA,Premium,23,FLASH_F2CID8,33,39,BNDL_HMNONS,365.33,1,Durable
CMP_MJ9MGH,PROD_HALZIU,31718.1,3906,127,57589.45,3.24,CUST_AJPAZD,Basic,1,FLASH_HAYNBV,16,100,BNDL_L8GRHW,311.61,4,Innovative
CMP_GPTFTC,PROD_HZ411M,43456.82,3775,59,79947.17,4.2,CUST_M9D6U4,Basic,4,FLASH_MTPGUG,51,57,BNDL_XECUA3,207.61,2,Durable
CMP_H2FLSS,PROD_PPGHSN,45438.59,4054,7,11733.33,1.58,CUST_0VUQ7S,Basic,13,FLASH_OBV0K4,10,158,BNDL_YRZT88,339.53,1,Affordable
CMP_1S478N,PROD_D2QTJO,26656.01,3167,356,88166.33,2.64,CUST_PHF9YZ,Premium,14,FLASH_BBC6NR,27,53,BNDL_HE7FRF,63.97,2,Affordable
CMP_QT7CND,PROD_ONIYIP,7158.32,1160,918,50924.42,3.65,CUST_BORHJW,Standard,12,FLASH_DLDP3P,10,97,BNDL_EUUD93,191.68,4,Stylish
CMP_2ARR4X,PROD_CYTVJ6,11568.98,4609,124,37096.89,4.39,CUST_BH15CK,Basic,20,FLASH_PBGMV5,47,126,BNDL_JQ11C5,65.95,1,Durable
CMP_YGKIM3,PROD_GHWH57,26264.1,4449,525,57250.31,4.74,CUST_8USDP1,Basic,4,FLASH_WR04BA,48,184,BNDL_DFRGRY,60.62,4,Innovative
CMP_876LTH,PROD_I4PRGX,10925.9,742,430,63259.61,2.26,CUST_VFT0G1,Standard,9,FLASH_B8ATCF,44,74,BNDL_QDNG51,55.85,3,Affordable
CMP_LNISXQ,PROD_QPBTY4,36426.16,1599,541,33869.71,0.59,CUST_97UMI7,Standard,4,FLASH_UFQUG7,63,141,BNDL_Q9HA9V,400.84,3,Affordable
CMP_TBUBS5,PROD_USTIHQ,20582.92,1583,756,61951.35,3.84,CUST_D2IW9S,Premium,20,FLASH_5SDOB9,42,78,BNDL_T4UMED,199.69,1,Stylish
CMP_Z7M6TH,PROD_EANN10,38999.56,3413,244,60124.72,2.36,CUST_TCLKQN,Premium,9,FLASH_ARB0DZ,22,151,BNDL_Y4IEXD,431.96,4,Affordable
CMP_SE4YRB,PROD_YANA4J,43797.51,1555,193,57136.17,3.72,CUST_TOITZR,Basic,17,FLASH_M43JKO,43,23,BNDL_WVVV03,425.17,3,Durable
CMP_P96XCP,PROD_DRMBXP,12528.39,4539,694,62999.28,3.81,CUST_12FO8I,Basic,2,FLASH_69M0P4,27,123,BNDL_OYEJNB,431.91,2,Stylish
CMP_TQR2Q9,PROD_Y1OQ2E,10040,1496,976,94534.64,2.99,CUST_JA7S1P,Premium,14,FLASH_5DEL4P,11,12,BNDL_V88GGT,169.51,1,Durable
CMP_A5HRSE,PROD_JVDDIS,34326.68,2286,567,9015.78,3.94,CUST_PNR59F,Basic,24,FLASH_FXUXTP,24,2,BNDL_XG653E,489.41,2,Affordable
CMP_GG6T5L,PROD_8OZ3UO,36410.49,87,31,23146.08,4.03,CUST_ZSXHNW,Basic,25,FLASH_UBXCR6,37,77,BNDL_PH52KF,129.08,2,Affordable
CMP_SJ16DS,PROD_KWC91K,15269.95,4552,63,76380.56,4.98,CUST_A5KCIS,Premium,1,FLASH_WHKGPG,28,184,BNDL_Y6547D,411.19,2,Stylish
CMP_7P89DK,PROD_MDXXO8,32202.63,4816,253,46159.27,1.66,CUST_RTZOWX,Basic,11,FLASH_1X3N7D,13,141,BNDL_8QWVSW,465.27,3,Affordable
CMP_E3VIBX,PROD_4GXDXC,8949.44,1041,421,55822.68,0.87,CUST_6VTOBG,Basic,4,FLASH_E6LU1H,48,163,BNDL_G8R8EU,181.79,3,Innovative
CMP_LBY3SC,PROD_A2PSVU,36789.77,1298,908,13723.6,1.55,CUST_N2VNM3,Premium,17,FLASH_AW9LKZ,42,9,BNDL_T0KS5E,443.31,3,Durable
CMP_9WWUTW,PROD_M2DZLG,40440.39,2727,169,38015.9,2.23,CUST_7JHJPG,Standard,31,FLASH_ZT9M5A,20,190,BNDL_F4N9X7,159.71,2,Stylish
CMP_QOJZ56,PROD_HS854G,11187.05,1974,665,20172.66,1.22,CUST_ZK16ZV,Standard,10,FLASH_FKUZ7J,55,50,BNDL_F90AP2,67.58,2,Stylish
CMP_7XN5BX,PROD_US9MEL,46518.37,1498,329,24963.18,4.73,CUST_2VAY3E,Basic,29,FLASH_TPQ83P,34,186,BNDL_I8H30O,103.56,3,Innovative
CMP_81RAA0,PROD_5TDH43,8339.45,4663,102,87722.98,0.71,CUST_XOIWJ4,Standard,18,FLASH_YC5JB0,13,52,BNDL_3Z7PZY,314.73,3,Innovative
CMP_U483U3,PROD_XP5OYW,5257.97,4738,250,1635.26,0.72,CUST_RFQ9E3,Basic,3,FLASH_4X1IEJ,36,11,BNDL_VF9YRK,328.01,4,Durable
CMP_2LQFZP,PROD_3V1XWB,42301.73,4852,564,66583.8,4.04,CUST_Z8I6O4,Premium,32,FLASH_64NAZI,49,24,BNDL_46WDVD,285.57,3,Durable
CMP_OO14A6,PROD_1EAD8J,46049.13,2023,215,80388.79,3.66,CUST_CEPWW3,Premium,2,FLASH_I0ZPYZ,33,64,BNDL_CNTZFC,78.43,2,Stylish
CMP_QX8Z46,PROD_8NWBU7,30835.72,967,676,25566.21,4.34,CUST_PHV7J5,Standard,19,FLASH_69P4R5,48,9,BNDL_ST0AWL,261.93,2,Affordable
CMP_VZX049,PROD_D3K8I9,10435.84,3791,96,95242.4,2.1,CUST_MZQ9ME,Premium,13,FLASH_C1I27E,13,59,BNDL_702J51,283.63,4,Affordable
CMP_L03U87,PROD_Y52VUE,13957.47,3643,305,80268.76,3.7,CUST_Q8Y1Y4,Basic,16,FLASH_CYA4HD,67,23,BNDL_1WH46C,413.13,1,Durable
CMP_H11FBZ,PROD_3O5RMG,30158.26,3820,642,21797.05,3.68,CUST_FI8KFJ,Standard,27,FLASH_SDLIFU,35,182,BNDL_2CQEE7,106.69,4,Stylish
CMP_4SAGDF,PROD_8JJ99T,1056.4,2394,195,10387.79,3.93,CUST_MKYNW3,Standard,10,FLASH_PH68NP,11,3,BNDL_IYFLMW,464.85,1,Stylish
CMP_46JEB6,PROD_7T2MQX,47112.64,3663,907,30860.57,3.41,CUST_9VFOXE,Standard,16,FLASH_RSBXT1,34,56,BNDL_24LHLO,106.05,2,Innovative
